customer_id,total_sales,total_profit,order_count,days_since_last_order,avg_order_value,segment,PC1,PC2,segment_strategy
VB-21745,2005.596,371.2398,6,54,334.266,High Value,-0.3192016933892652,-0.3868650668000194,"Offer loyalty rewards, early access, and exclusive services."
VD-21670,6442.254,1617.7874000000002,6,581,1073.709,Low Value,1.815750848389928,2.45343966720358,Use low-cost retention strategies and remarketing.
VF-21715,847.944,-96.278,5,13,169.5888,High Value,-1.1166595786607534,-0.5318855164392928,"Offer loyalty rewards, early access, and exclusive services."
VG-21790,846.01,143.6268,6,154,141.0016666666667,High Value,-1.0371875160067527,-0.2518876040750352,"Offer loyalty rewards, early access, and exclusive services."
VG-21805,427.372,-52.333,5,286,85.4744,High Value,-1.5392407801650192,0.3832032192520753,"Offer loyalty rewards, early access, and exclusive services."
VM-21685,2454.866,513.5269,7,54,350.69514285714286,High Value,-0.0012287635082389,-0.5837793042769968,"Offer loyalty rewards, early access, and exclusive services."
VM-21835,380.69,116.6373,5,117,76.138,High Value,-1.3282659032196733,-0.212951103686507,"Offer loyalty rewards, early access, and exclusive services."
VP-21730,993.902,205.3888,3,30,331.30066666666664,High Value,-0.9834002777962108,0.2045081730192761,"Offer loyalty rewards, early access, and exclusive services."
VP-21760,3360.526,-1018.7768,7,75,480.0751428571429,High Value,-0.4132229097742793,-0.6100940601708419,"Offer loyalty rewards, early access, and exclusive services."
VS-21820,1055.981,-262.8093,4,221,263.99525,High Value,-1.336064184753329,0.5261349463109009,"Offer loyalty rewards, early access, and exclusive services."
VT-21700,1736.596,-224.0889,2,1000,868.298,Medium Value,-1.3319015423671985,4.374489062322252,Upsell and cross-sell through bundles and promos.
VW-21775,6134.0380000000005,-874.6645,10,28,613.4038,Low Value,0.8845551574403425,-1.3076827969077236,Use low-cost retention strategies and remarketing.
WB-21850,6160.102,714.3311,11,20,560.0092727272727,Low Value,1.7488904132616114,-1.3816856298638518,Use low-cost retention strategies and remarketing.
XP-21865,2374.658,621.23,11,43,215.878,Low Value,0.352419166766886,-1.6990425679540695,Use low-cost retention strategies and remarketing.
YC-21895,5454.35,1305.629,5,4,1090.87,Low Value,1.833118128257132,0.5464937132430289,Use low-cost retention strategies and remarketing.
YS-21880,6720.444,1778.2923,8,9,840.0554999999999,Low Value,2.4158766164492564,-0.2754580752149781,Use low-cost retention strategies and remarketing.
ZC-21910,8025.707,-1032.149,13,54,617.362076923077,Low Value,1.5961777581945404,-1.9184542351425948,Use low-cost retention strategies and remarketing.
ZD-21925,1493.944,249.1307,5,202,298.7888,High Value,-0.7957485008951407,0.3322351882548096,"Offer loyalty rewards, early access, and exclusive services."
